,SP.ADO.TFRT,NV.AGR.TOTL.ZS,ER.H2O.FWTL.ZS,SH.STA.BRTC.ZS,EN.ATM.CO2E.PC,SP.DYN.CONU.ZS,FS.AST.DOMS.GD.ZS,EG.USE.ELEC.KH.PC,EG.USE.PCAP.KG.OE,NE.EXP.GNFS.ZS,DT.DOD.DECT.CD,SP.DYN.TFRT.IN,BX.KLT.DINV.CD.WD,AG.LND.FRST.K2,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,NY.GNP.PCAP.CD,NY.GNP.PCAP.PP.CD,NY.GNP.ATLS.CD,NY.GNP.MKTP.PP.CD,NE.GDI.TOTL.ZS,TX.VAL.TECH.MF.ZS,SH.IMM.MEAS,NE.IMP.GNFS.ZS,SI.DST.FRST.20,NV.IND.TOTL.ZS,NY.GDP.DEFL.KD.ZG,TG.VAL.TOTL.GD.ZS,MS.MIL.XPND.GD.ZS,IT.CEL.SETS.P2,SH.DYN.MORT,TT.PRI.MRCH.XD.WD,SM.POP.NETM,DT.ODA.ALLD.CD,BX.TRF.PWKR.CD.DT,EN.POP.DNST,SP.POP.GROW,SP.POP.TOTL,SI.POV.DDAY,SI.POV.NAHC,SH.DYN.AIDS.ZS,SH.STA.MALN.ZS,SE.PRM.CMPT.ZS,GC.REV.XGRT.GD.ZS,SE.PRM.ENRR,SE.ENR.PRSC.FM.ZS,SE.SEC.ENRR,IQ.SCI.OVRL,AG.SRF.TOTL.K2,GC.TAX.TOTL.GD.ZS,ER.PTD.TOTL.ZS,IC.REG.DURS,DT.TDS.DECT.EX.ZS,SP.URB.GROW,SP.DYN.LE00.IN
Mauritius - 2016 [YR2016],24.856,3.0972700058085,22.5372591784806,99.7,3.19397406988515,,,,,49.1740762253697,10444397736.4,1.4,378764432.2698,382.9,12594149440.5195,3.8624682634,10050,21200,12692999450.6908,26780974172.98,17.2729100576382,0.108502818582773,92,52.1920378892811,,18.584513649971,2.38463204087334,55.6925263839864,0.179867284625027,140.1951139,14.6,126.9573105,-2558,42340000.1525879,194066629.081208,622.400492610837,0.0687231379365168,1263473,,,1.5,,101.068656921387,22.1928682811313,102.453407287598,1.03422999382019,97.5402984619141,91.1111333333333,2040,17.6077916536348,0.0115432840393507,6.5,12.8249184854386,-0.150982818383316,Class 70.0-74.0
Mexico - 2016 [YR2016],64.845,3.34646441999055,21.1679706601467,98,3.894979708601,,54.7101644469003,,,37.0421710841871,544177274300,2.086,38890034474,662031.5,1078490651625.31,2.63053242455089,9530,19090,1158043959314.5,2319373116262.85,23.6213119440465,20.6376637466237,96,39.020038053624,4.7,29.6399553095595,5.60527751287923,71.5323771084501,0.495064413696788,91.94482417,15.7,87.87419067,33094,809340026.855469,28690957406,62.5114951516243,1.13323428792033,121519221,3.2,,0.4,4.2,103.969390869141,19.7919935178308,106.277732849121,1.03638005256653,102.40406036377,98.8889,1964375,13.5343603549909,6.75214757032193,8.4,19.3006147682616,1.5008486774346,Class 70.0-74.0
"Micronesia, Fed. Sts. - 2016 [YR2016]",38.522,27.1669136581261,,,1.57925858539914,,,,,27.6542051349344,,2.942,,643,332265200,0.900180416516932,3420,3940,376139701.103721,432990338.381799,,,70,72.9808297709179,,6.0469468364427,4.04783780036301,70.7266364337884,,21.29796408,29.2,104.1733736,-1348,50830001.8310547,0,157.035714285714,0.422085800331518,109925,,,,,94.3781967163086,27.1437571554289,99.2556686401367,,,32.2222333333333,700,6.00349148812455,0.0187205363154838,16,,0.73364332056554,Class 70.0-74.0
Middle East & North Africa - 2016 [YR2016],40.0067779804087,5.32539387445332,117.153400425636,,5.51604014537115,,,,,36.3423040802557,,2.8711594084609,49049910361.2518,229110.6,3192321834573.98,4.29470121663252,7494.506642922,15588.6961862894,3364414503873.83,6998037101637.2,27.9424429898701,3.91804087021855,90.77472911512,36.0994518010386,,36.2650841271175,0.871295200305951,56.8648259154558,5.57299431542563,104.777685318881,24.5,,-167117,26468600036.6211,49592245995.3098,39.9985288703513,1.90937852574984,448917409,6,,0.104860985362031,5.3245325088501,91.1064376831055,,104.259643554688,0.961000025272369,80.1065292358398,,11385549.9,,5.54815902571741,23.4190476190476,,2.45363065948334,Class 70.0-74.0
Middle East & North Africa (IDA & IBRD countries) - 2016 [YR2016],43.4185359378927,9.69025414975834,107.456772334294,,3.59009011198031,,,,,20.6851990990985,,2.91941141566298,13357538132.8064,214565.7,1460438760213.79,5.30847430128472,3930.6906244917,10237.8382670757,1496364590576.65,3897416543405.46,25.7326883275089,2.11225782747973,89.7528862275449,27.3681353717269,,32.6055400229343,1.45544356372719,37.0563980321077,3.24330979958841,96.2630706253512,26.5945169006358,,-520948,23118130126.9531,45561743581.7623,44.0862082283303,1.82423120899917,380687450,,,0.105023762593718,,89.4655914306641,,104.218269348145,0.956990003585815,76.5101318359375,,8769213,,6.02388459952074,24.75,,2.38525759707797,Class 70.0-74.0
Middle East & North Africa (excluding high income) - 2016 [YR2016],43.5194253285727,9.66847526405673,107.194462661964,,3.54937317996237,,,,,20.6188277512002,290210495896.1,2.93045382965141,13654011663.6504,214667.1,1475844160213.79,5.34300203892124,3930.34430492667,10201.2783150815,1513396910514.47,3928048508623.12,25.7273334903358,2.09958302175402,89.8949432203803,27.6158125568922,,32.4453866729796,1.3620065787224,37.0563980321077,3.24330979958841,96.068637462356,26.452993509101,,-543722,26468600036.6211,47648319757.2855,44.5608809260037,1.82928219104012,385054538,,,0.105023762593718,,89.5931930541992,,104.142066955566,0.958580017089844,76.7328262329102,,8775233,,6.02388459952074,26.1923076923077,11.2079459236282,2.38862859345012,Class 70.0-74.0
Middle income - 2016 [YR2016],41.6874810732016,9.035485890794,9.8557541520947,,3.56114943780547,,,,,22.482580334592,6498889814972.9,2.38752136338569,536416737638.019,26340957.301,26449058918691.4,4.59564789405459,4784.20586655204,10189.9637387762,26869367975463.5,57229536727927.9,32.0265853334707,21.022726700044,87.1544348613287,22.2193723785785,,32.8189948036613,2.91867473080812,37.5597949455333,1.95184999595579,100.110954997708,38.638747352967,,-3228905,65372410156.25,394885469762.35,71.88942701824,1.1448287532001,5616265003,,,0.877862925874854,14.3611164093018,92.0755615234375,18.814240423842,104.939888000488,1.01663994789124,76.3909683227539,,80232743.5,11.2163748328261,11.0313622139979,27.2894230769231,15.4243433740527,2.34963826510443,Class 70.0-74.0
Moldova - 2016 [YR2016],35.86,11.3986811189334,52.037037037037,99.7,2.90490891435674,,26.7108408845322,,,32.3091157124242,6222242082,1.89,87440000,3865,8071469355.2527,4.40888670873365,3180,11190,8914786691.22769,31375151989.9528,21.9821038303897,3.483887608759,88,55.328044528016,10,22.2414432476079,5.67408469796158,75.1412132420853,0.340329872924391,117.468078,15.5,74.42871657,-51633,262049987.792969,1467220000,97.614165825121,-1.16302237797705,2803186,0.1,,0.7,,106.48902130127,25.4259310105176,104.37663269043,0.998650014400482,106.019912719727,95.5555666666667,33850,16.2457923041723,4.15147892756405,6,12.7579882880505,-1.11364046680987,Class 65.0-69.0
Mongolia - 2016 [YR2016],33.643,12.6278436862368,1.32873563218391,,5.99850473089282,,,,,50.8721940528744,24612081479.1,2.957,-4156404703.77687,141772.2,11181350461.4723,1.48978448504865,3520,9940,10678416152.8424,30113720788.1541,22.6294099433649,16.4846208749206,98,50.1830431700158,8,33.1780715296454,2.99312676407123,73.9982171966597,0.863495191202336,111.1573482,18.5,152.525823,7470,325670013.427734,259876359.186202,1.94544517232048,2.16233694829923,3029555,0.7,29.6,0.1,0.8,92.988883972168,21.1456921234068,101.950218200684,,,82.2222,1564120,11.3509934513522,17.4032333072051,12,25.889444831652,2.260489418467,Class 65.0-69.0
Montenegro - 2016 [YR2016],10.878,7.46823893104366,,,3.45603347565414,,,,,40.600655705865,6220223867.3,1.79,226702405.905002,8270,4377033429.26721,2.94928032097511,7090,18360,4414647294.83341,11424487299.8082,26.1045690013586,5.56462581692143,47,63.0722631968139,5.2,15.6549775277603,5.101095416601,60.4747494570347,1.41127981632845,164.3464653,3.7,,-2111,85730003.3569336,480844129.101267,46.2678810408922,0.0231425307711559,622303,2.5,23.6,0.1,,90.3907318115234,,95.9437484741211,1.00464999675751,90.542106628418,72.2222333333333,13810,,2.63765558413277,12,61.132181442708,0.530807626226144,Class 75.0-79.0
Morocco - 2016 [YR2016],28.087,10.3219651103177,36.4586206896552,,1.71804900547078,,122.671460146823,,,30.7345951424219,47585841158.1,2.451,2153363904.93515,56997.9,111572673973.999,0.521185509206546,3140,7590,111740123984.134,270172515559.355,31.9579912798641,3.74498483973248,99,40.3880652392646,,25.685104578574,0.96988386491914,57.4083220546695,3.21952644098666,118.1848162,22.4,118.3414079,-57256,2062310058.59375,6383473883.82103,78.6629262827694,1.22317023430594,35107264,,,0.1,,95.0420379638672,23.3285547214574,110.395782470703,,,84.4444666666667,446550,19.8672577619678,18.5463660614773,10,11.0649774260592,2.12520322523312,Class 70.0-74.0
Mozambique - 2016 [YR2016],173.018,22.8545744615797,1.46859421734796,,0.262921374197087,,,,,33.5453171676439,43219246791.7,4.992,3128149928.7,376282.9,11936999283.1791,3.82421431921188,540,1340,14827047637.713,37202263354.4595,46.6023226439036,1.62084981629562,87,72.0931548407048,,20.4214409743879,13.6756096543201,71.4920039580263,0.929584557013743,54.25090462,80.8,91.34460242,77168,1533770019.53125,93372689.548241,35.2202408504794,3.12915549916881,27696493,,,,,,21.6304355760114,108.646560668945,0.917620539665222,26.7797832489014,71.1111,799380,20.2988701657895,13.4487105924863,21,29.542952609311,4.64664724028885,Class 55.0-59.0
Myanmar - 2016 [YR2016],33.648,26.7344180126358,3.313821300359,60.2,0.421272122408643,52.2,,,,22.9751672339693,10111616045,2.249,3278096409.87385,297027.3,60291736893.9397,10.5077807807102,1230,3990,63657556385.9883,207046099728.539,33.2794509445457,7.53383676615383,91,30.9398765288295,,33.9124724081884,-2.65135241382431,45.6712667748138,4.08656292130442,97.48338233,49.9,91.38588396,-87935,1536660034.17969,2254714796.43757,79.4943916786666,0.790127200535222,51892349,,,0.9,18.5,,18.0283589618177,108.904441833496,1.01693999767303,60.3156204223633,55.5555333333333,676590,7.70519610658228,4.08911261867793,14,5.29617068465908,1.53754523391003,Class 65.0-69.0
Namibia - 2016 [YR2016],68.939,6.72011763323173,4.5762987012987,,1.77626980328422,,80.9856381803082,,,35.0094674115254,,3.574,358727049.605925,69229.4,10721994676.2429,0.0337944884155377,4810,10370,11165434205.905,24104306023.3437,22.0299436038979,2.22534633627824,75,58.9567205681101,,27.5134032477525,7.96867197670853,100.326481450645,3.7725499640618,114.4876454,45.5,127.6693319,-8596,170190002.441406,66479264.6968217,2.82203354832441,1.76502653275581,2323352,,,12.9,,97.181266784668,32.242282407735,122.51195526123,,,58.8889333333333,824290,30.0963059734032,23.2471318730565,66,,4.00210670941333,Class 60.0-64.0
Nauru - 2016 [YR2016],79.214,,,,5.52592463058494,,,,,70.8029197080292,,3.791,,0,99723394.9628767,3.57142857142858,11650,17010,133198897.361669,194504231.268421,,,98,95.6204379562044,,,27.1883289124668,69.1913868613139,,86.56116114,32.4,140.1033708,-31,22680000.3051758,11739815.5443732,571.85,2.22801188569867,11437,,,,,131.018524169922,91.7855133649635,126.433570861816,0.974319994449615,82.7356109619141,,20,24.6909358905109,,,,2.22801188569867,Class 60.0-64.0
Nepal - 2016 [YR2016],73.771,25.5178753723728,4.79167507568113,58,0.373699095221575,52.6,,,,8.17957803958748,4297388214,2.203,105996375.590659,59620.3,24524098184.648,0.43311371777699,860,2960,24065928715.629,82571469849.0625,28.240999200302,0.822554672845209,83,33.9359080821917,,12.6554177697668,7.1503347880832,39.2715765835131,1.70089772805931,115.2869264,33.7,83.98858231,-98016,1064500000,6611838543.93663,194.35776770143,0.90447404681918,27861186,,,0.1,27.3,116.802192687988,18.5759336568802,140.095199584961,1.05691003799438,70.7767486572266,70.0000333333333,147180,16.1437497567593,23.6261039405048,17,9.29925073721298,2.95793729314515,Class 65.0-69.0
Netherlands - 2016 [YR2016],2.939,1.76653203206948,72.94,,9.30901215326975,,,,,79.5351647591471,,1.66,241091415379.487,3657.6,784060430240.08,2.19171371926123,46480,51520,791581524075.691,877368476632.034,20.4875645349601,23.9850464132708,94,69.3234999724707,8.8,17.637508699955,0.454667288773308,136.64801317316,1.16362691769596,121.9889276,4,94.27468123,59528,,2159875373.62702,505.800831600832,0.532178879608489,17030314,0,13.2,0.2,,,39.0605036868044,103.286758422852,1.00922000408173,113.757049560547,,41540,21.9051101382534,17.8924581483262,3.5,,1.04321719129238,Class 80.0-84.0
New Caledonia - 2016 [YR2016],21.366,1.92670811679751,,,,,,,,19.2654863869492,,2.13,809821138.3806,8384.2,8724570249.74306,,,,,,29.2358447236138,,,38.7641297598898,,20.1611154111133,,42.695512711468,,,,156.4415549,-2346,,621061715.841089,14.7822757111597,0.281648570411144,270220,,,,,,,,,,,18580,,95.7641579007986,,,0.916360483850812,Class 75.0-79.0
New Zealand - 2016 [YR2016],16.385,5.55164392802769,3.01987767584098,96.5,6.61540909187332,,164.98103402649,,,26.6301963718938,,1.87,2008111275.18134,98467.5,188838342527.975,3.76744771676979,39440,38650,185940330076.826,182187052396.656,23.1097315968165,10.8767495656268,92,25.8597491069816,,20.0957713872843,2.38194585600553,36.981366742114,1.12762313115375,130.674682,5.3,135.27277,50012,,528072446.592255,17.9032319319433,2.24603210015584,4714100,,,0.1,,,32.3857507805847,98.8214492797852,1.03779995441437,114.359687805176,,267710,27.2858138171791,30.4786887810956,0.5,,2.31433399944735,Class 80.0-84.0
Nicaragua - 2016 [YR2016],91.879,14.9150188949169,0.868742252544651,94.1,0.841994385869357,,49.2792373741501,,,38.8819784306042,12197682282.7,2.455,989100000,38075.3,13286083644.8761,4.56351538805163,1930,5350,12333288047.5926,34181725303.4997,31.2001493710899,0.798662569451357,99,54.9317442493445,,25.794651568265,4.58952156819971,79.8504682310308,0.639876675817232,121.2275335,17.8,182.4350768,-23081,430980010.986328,1268100000,53.0931942828652,1.42874739634574,6389235,,24.9,0.3,,,17.3827187116218,114.512832641602,,,70,130370,16.1664462040546,15.4797788522118,14,35.7136603540331,1.76501711653341,Class 70.0-74.0
Niger - 2016 [YR2016],179.765,35.2629582125475,49.92,39.1,0.100783190004772,17,,,,12.1833388939158,2524960393.9,7.141,301332480.592526,11293.8,10398862244.9737,5.74089315058157,520,1180,10962186555.222,24750653852.382,27.5210696310413,2.97938514165891,76,24.3047703306361,,21.2451950725883,1.79272146557585,26.4163514746794,2.18530621709499,35.71309522,119.1,163.057732,14833,952479980.46875,176370907.300439,16.5167308755033,3.86709120542471,20921743,,,0.2,32,71.6269378662109,,73.4323272705078,0.831380009651184,23.1249694824219,71.1111333333333,1267000,,17.3171351250111,11,8.32514922799982,4.1314171137949,Class 60.0-64.0
Nigeria - 2016 [YR2016],107.474,20.9831097070839,5.64343891402715,,0.587458010858299,22.1,,,,9.21810969847623,35717779488.9,5.584,3453258407.9848,222801.479,404649048648.026,-1.61686894991816,2440,5050,461013591241.526,952515802712.001,15.3667361456749,2.35102616010413,47,11.5044091822463,,18.1731317261725,9.54367007033214,17.0107900240916,0.432947779754236,81.80668821,124.7,123.5806379,-54315,2498189941.40625,19697938003.8912,207.151016173128,2.50703408562558,188666931,,,1.5,31.5,,,84.7256393432617,0.930320024490356,42.0025405883789,67.7777666666667,923770,,11.6107349579734,24.9,6.27742685232409,4.25799268529955,Class 50.0-54.0
North America - 2016 [YR2016],18.8681103054534,1.01188475594372,8.47543422326217,,15.1743754852458,,232.887990642928,,,13.4299092536785,,1.79746982987638,508516658366.975,6571720.4,20230005494907.4,1.61424653991324,55812.9915428196,57573.7852184756,20050582573941.5,20683140299544.3,20.7298714293075,20.9716359300248,91.7370269073741,16.1016810521682,,18.4346631363341,1.00223548021816,22.2693562843277,3.24351392072219,101.55952088943,6.6,,1769865,,9065268190.16921,19.8335188348034,0.768191348897489,359245796,,,0.4,0.709469974040985,98.8179397583008,18.5972942660859,101.333992004395,0.99728000164032,99.944580078125,,19715550,11.0492409953445,16.3738146943718,3.55,,0.985046765651504,Class 75.0-79.0
North Macedonia - 2016 [YR2016],16.733,9.17290831294816,19.3300740740741,99.9,3.52045124463809,,56.6631527514498,,,50.663842164107,7512963879.5,1.5,549371101.55116,10016.7,10672471860.7184,2.84820519363306,5000,14540,10364778773.3562,30125217233.468,32.5096882119049,2.0818051081361,82,65.5215662539194,5.6,23.9630460915105,3.46525285653088,108.203611597273,0.970115977909212,97.17078414,10.9,96.76054277,-1164,168350006.103516,316287234,82.1764472640761,0.109300286352773,2072490,4.2,22.2,,,,26.4266581420489,,,,81.1111,25710,16.9511578216024,9.65291179140907,15,15.5347192329527,0.378927347892163,Class 75.0-79.0
Norway - 2016 [YR2016],3.854,2.09231450531091,0.693246073298429,99.1,7.40555149384308,,151.247551763182,,,35.4599263818255,,1.71,-18668572814.4237,121488,368827142857.143,1.07155897720727,81370,61520,425931271972.116,322020135631.703,28.104984009802,20.9549746236602,96,33.480388929128,8.6,27.9415637987598,-1.47425382556115,43.5217426669094,1.6266814884247,109.4141225,2.6,109.6551724,26425,,593573549.010483,14.3354243797401,0.880969815359919,5234519,0.3,12.3,0.1,,100.855430603027,45.4430195071378,100.225883483887,0.985369980335236,116.227989196777,,625194,22.0871630406294,4.96242625971203,4,,1.36567886021458,Class 80.0-84.0
OECD members - 2016 [YR2016],23.4298068264624,1.43257180998159,7.94325067185422,,8.92831700139615,,,,,26.713557087063,,1.73687984352549,1874201902539.38,11631555.2,48325357801747.3,1.82765308183275,36478.1296209487,41999.7083882769,48900112532550,56301967449053.9,21.8411930170277,19.5281000343952,94.1174367634395,26.4136893964216,,21.9276744756016,1.06829275029535,40.8110025401341,2.20770775132447,113.057251683705,7.50904700511121,,4167539,5804090118.40821,160271465973.529,37.7513044763294,0.659983315400197,1340532342,,,,,101.617408752441,26.3198459806942,102.672561645508,1.0022599697113,105.159881591797,,37739937.28,15.6823956905095,17.9595633581417,10.0973684210526,,0.910771239205687,Class 75.0-79.0
Oman - 2016 [YR2016],16.332,1.98532211721536,116.714285714286,98.68,16.3995343411997,,,,,41.3189323917333,,2.946,2265279583.87516,28,75128738621.5865,5.04642394571691,18520,32870,81459281965.6456,144570028932.727,36.0864748848963,1.52100556342923,99,41.5432547512722,,47.9402499394191,-9.13627527605452,70.7612040018001,12.1195481644179,153.2914555,11.1,106.0507685,118472,,39011703.5110533,14.2102423263328,4.80412978549779,4398070,,,0.1,,103.648063659668,,108.273902893066,0.985549986362457,107.582679748535,,309500,,1.0183041615309,7.3,,6.20787607423508,Class 75.0-79.0
Other small states - 2016 [YR2016],62.8518618629482,2.1686287363386,1.37696581728146,,6.20106498498848,,,,,57.3194672675705,,3.07247097356837,15460487743.9736,592247.9,366357331468.492,2.98411562373219,12584.9732509508,20026.4821219033,381447053198.728,606997125779.341,34.495668421872,7.17180395884837,83.7665511494211,53.2699074778389,,39.1372402261943,1.51584607346719,67.569598137883,,118.908154585445,51.7070723476592,,186788,1691080008.50677,3778044339.06949,14.9183754129539,2.32591876078298,30309723,,,6.95373970109165,,84.7195892333984,,107.904762268066,0.999469995498657,71.6133880615234,,2072825,,20.7991476992757,24.6538461538462,,3.40601168073347,Class 65.0-69.0
Pacific island small states - 2016 [YR2016],46.5340084780253,15.7439346543079,,,1.32042945479194,,92.8818614635454,,,40.4951031501979,,3.42614558474842,549006437.658244,43709.9,9506189696.16224,3.60662072783524,3837.64940789299,6665.97197240888,9432228441.81111,16383719237.3942,22.3662498589744,2.50664938088417,86.0560843415897,54.5196874152467,,14.7056797256394,4.04783780036301,63.4323550521444,,83.781590361882,25.1883743359716,,-22404,782450005.531311,671595216.517878,38.283707165109,1.08528904437148,2457814,,,,,98.0108795166016,30.2961602782662,108.900810241699,1.01346004009247,73.6727294921875,,65150,21.962844928618,1.12474026939251,20.4444444444444,,1.65824337983709,Class 65.0-69.0
Pakistan - 2016 [YR2016],46.735,22.3283302035697,363.218181818182,,0.848207168777178,,,,,8.73671724677937,75052145049.5,3.827,2576000000,38682.4,313629858859.587,5.52673584476604,1300,4650,277870158513.089,993504432307.737,15.9357469564064,1.95739155772638,75,15.9648622680443,,18.1501179723214,13.0019295157343,21.4335459781894,3.59474546951394,63.92184347,73.9,52.95781056,-2290411,2961110107.42188,19819000000,276.988428808634,1.20405567252781,213524840,,,0.1,,64.9568710327148,,91.3174591064453,0.839510023593903,40.9597702026367,75.5555666666667,796100,,9.7949078821214,20,15.7064822096796,1.77975713234327,Class 65.0-69.0
